2024-10-18 00:55:09 - INFO - Epoch [7/20], Train Loss: 0.0076, Test Loss: 0.0072, Test PSNR: 21.47 dB
2024-10-18 00:55:21 - INFO - Epoch [8/20], Train Loss: 0.0071, Test Loss: 0.0068, Test PSNR: 21.71 dB
2024-10-18 00:55:33 - INFO - Epoch [9/20], Train Loss: 0.0066, Test Loss: 0.0063, Test PSNR: 22.01 dB
2024-10-18 00:55:45 - INFO - Epoch [10/20], Train Loss: 0.0063, Test Loss: 0.0062, Test PSNR: 22.12 dB
2024-10-18 00:55:57 - INFO - Epoch [11/20], Train Loss: 0.0060, Test Loss: 0.0060, Test PSNR: 22.23 dB
2024-10-18 00:56:08 - INFO - Epoch [12/20], Train Loss: 0.0058, Test Loss: 0.0058, Test PSNR: 22.41 dB
2024-10-18 00:56:20 - INFO - Epoch [13/20], Train Loss: 0.0056, Test Loss: 0.0056, Test PSNR: 22.53 dB
2024-10-18 00:56:31 - INFO - Epoch [14/20], Train Loss: 0.0055, Test Loss: 0.0055, Test PSNR: 22.62 dB
2024-10-18 00:56:42 - INFO - Epoch [15/20], Train Loss: 0.0054, Test Loss: 0.0055, Test PSNR: 22.66 dB
2024-10-18 00:56:54 - INFO - Epoch [16/20], Train Loss: 0.0052, Test Loss: 0.0053, Test PSNR: 22.82 dB
2024-10-18 00:57:06 - INFO - Epoch [17/20], Train Loss: 0.0051, Test Loss: 0.0052, Test PSNR: 22.84 dB
2024-10-18 00:57:18 - INFO - Epoch [18/20], Train Loss: 0.0050, Test Loss: 0.0052, Test PSNR: 22.86 dB
2024-10-18 00:57:29 - INFO - Epoch [19/20], Train Loss: 0.0050, Test Loss: 0.0050, Test PSNR: 23.01 dB
2024-10-18 00:57:40 - INFO - Epoch [20/20], Train Loss: 0.0049, Test Loss: 0.0051, Test PSNR: 22.94 dB
2024-10-18 00:57:52 - INFO - Epoch [1/20], Train Loss: 0.0425, Test Loss: 0.0208, Test PSNR: 16.83 dB
2024-10-18 00:58:04 - INFO - Epoch [2/20], Train Loss: 0.0180, Test Loss: 0.0138, Test PSNR: 18.63 dB
2024-10-18 00:58:15 - INFO - Epoch [3/20], Train Loss: 0.0132, Test Loss: 0.0109, Test PSNR: 19.64 dB
2024-10-18 00:58:26 - INFO - Epoch [4/20], Train Loss: 0.0110, Test Loss: 0.0094, Test PSNR: 20.32 dB
2024-10-18 00:58:38 - INFO - Epoch [5/20], Train Loss: 0.0096, Test Loss: 0.0083, Test PSNR: 20.84 dB
2024-10-18 00:58:50 - INFO - Epoch [6/20], Train Loss: 0.0087, Test Loss: 0.0077, Test PSNR: 21.19 dB
2024-10-18 00:59:01 - INFO - Epoch [7/20], Train Loss: 0.0081, Test Loss: 0.0072, Test PSNR: 21.44 dB
2024-10-18 00:59:13 - INFO - Epoch [8/20], Train Loss: 0.0075, Test Loss: 0.0069, Test PSNR: 21.64 dB
2024-10-18 00:59:25 - INFO - Epoch [9/20], Train Loss: 0.0071, Test Loss: 0.0065, Test PSNR: 21.90 dB
2024-10-18 00:59:37 - INFO - Epoch [10/20], Train Loss: 0.0068, Test Loss: 0.0062, Test PSNR: 22.08 dB
2024-10-18 00:59:49 - INFO - Epoch [11/20], Train Loss: 0.0065, Test Loss: 0.0060, Test PSNR: 22.22 dB
2024-10-18 01:00:01 - INFO - Epoch [12/20], Train Loss: 0.0062, Test Loss: 0.0058, Test PSNR: 22.40 dB
2024-10-18 01:00:13 - INFO - Epoch [13/20], Train Loss: 0.0060, Test Loss: 0.0057, Test PSNR: 22.45 dB
2024-10-18 01:00:25 - INFO - Epoch [14/20], Train Loss: 0.0059, Test Loss: 0.0056, Test PSNR: 22.55 dB
2024-10-18 01:00:36 - INFO - Epoch [15/20], Train Loss: 0.0057, Test Loss: 0.0054, Test PSNR: 22.70 dB
2024-10-18 01:00:48 - INFO - Epoch [16/20], Train Loss: 0.0056, Test Loss: 0.0054, Test PSNR: 22.73 dB
2024-10-18 01:01:00 - INFO - Epoch [17/20], Train Loss: 0.0054, Test Loss: 0.0053, Test PSNR: 22.78 dB
2024-10-18 01:01:12 - INFO - Epoch [18/20], Train Loss: 0.0053, Test Loss: 0.0053, Test PSNR: 22.76 dB
2024-10-18 01:01:24 - INFO - Epoch [19/20], Train Loss: 0.0053, Test Loss: 0.0051, Test PSNR: 22.98 dB
2024-10-18 01:01:35 - INFO - Epoch [20/20], Train Loss: 0.0052, Test Loss: 0.0050, Test PSNR: 23.01 dB
2024-10-18 01:01:47 - INFO - Epoch [1/20], Train Loss: 0.0426, Test Loss: 0.0213, Test PSNR: 16.74 dB
2024-10-18 01:01:58 - INFO - Epoch [2/20], Train Loss: 0.0179, Test Loss: 0.0145, Test PSNR: 18.42 dB
2024-10-18 01:02:10 - INFO - Epoch [3/20], Train Loss: 0.0131, Test Loss: 0.0112, Test PSNR: 19.54 dB
2024-10-18 01:02:22 - INFO - Epoch [4/20], Train Loss: 0.0106, Test Loss: 0.0096, Test PSNR: 20.22 dB
